dominio,scraped_at,id,nombre,foto,estado,urgente,caso_especial,clase,desde,sexo,edad,nacimiento,raza,tamano,peso,chip,situacion,localidad,salud,descripcion
protectorabaix.org,2018-04-15 21:25:06.319076,653,Kate,imas/animales/_653/a_6531423572773.jpg,perdido,NO,NO,Perro,25-1-2015,Hembra,NA,NA,NA,Mediano,NA,NA,NA,Elche (Alicante),NA,"Hola,Mi perra Kate se ha perdido, es una mezcla de setter y cocker de color marron de 3 años. Se perdio por la partida de las Bayas."
protectorabaix.org,2018-04-15 21:25:06.331538,652,Ferri,http://protectorabaix.org/_mibambu/_pbaix/imas/flecha_anterior.jpg,perdido,NO,NO,Gato,26-1-2015,Macho,NA,NA,NA,Mediano,NA,NA,NA,Elche (Alicante),NA,"Hola se a perdido este gato por el sector V responde al nombre de Ferri, es un macho esta castrado pesa unos 6.5kilos es grande se a perdido hoy 26/01/2014 al medio dia. Estamos muy preocupados por el"
protectorabaix.org,2018-04-15 21:25:06.343582,654,Diamante mandarin,imas/animales/_654/a_6541423573046.jpg,perdido,NO,NO,Ave,27-1-2015,Hembra,NA,NA,Diamante mandarín,Mini,NA,NA,NA,Elche (Alicante),NA,"Ayer día 26 se perdió mi Diamante Mandarín por la zona del mercado central, al estar cerca de la rambla pensamos que haya podido ir hacia allí. Es más pequeño que un gorrión, de color gris, con las patas y el pico rojizo y dos manchas a la altura de los mofletes color rojo también. (no hay foto)"
protectorabaix.org,2018-04-15 21:25:06.356371,655,Gato Elche,imas/animales/_655/a_6551423573274.jpg,encontrado,NO,NO,Gato,3-2-2015,Macho,NA,NA,NA,Mediano,NA,NA,NA,Elche (Alicante),NA,Gato castrado y desungulado encontrado por elche.
protectorabaix.org,2018-04-15 21:25:06.368868,656,Coco,imas/animales/_656/a_6561423573764.jpg,perdido,NO,NO,Gato,7-2-2015,Macho,NA,NA,Persa,Mediano,NA,NA,NA,Elche (Alicante),NA,"Mi gato coco estaba en celo y se fue a buscar a las gatas, siempre vuelve a los ocho días.No ha vuelto desde el dia 9 de enero del 2015.Tiene chip es persa gris"
aspamasqueperros.org,2018-04-15 21:25:06.380521,24,Damian,http://aspamasqueperros.org/_mibambu/_aspa/imas/flecha_anterior.jpg,en adopción,NO,NO,Perro,0-0-0,Macho,11 años y 5 meses,11/2006,Mestizo Pastor Aleman,Grande,35 kg,NA,NA,Socuéllamos (Ciudad Real),NA,"Damian ya se merece una oportunidad, se esta haciendo mayor, y necesita una familia que le quiera y que le de calorcito en invierno. Es bueno, cariñoso y sociable."
aspamasqueperros.org,2018-04-15 21:25:06.392528,30,Granada,http://aspamasqueperros.org/_mibambu/_aspa/imas/flecha_anterior.jpg,en adopción,NO,NO,Perro,0-0-0,Hembra,7 años y 3 meses,12/2010,mestiza pastor aleman y galgo,Grande,28kg,NA,NA,Socuéllamos (Ciudad Real),NA,"Granada es un poco timida, pero luego es un solete. Solo necesite que alguien le ayude a tener confianza y a encontrar un hogar donde se la quiera."
protectoradeibi.com,2018-04-15 21:25:06.416686,2122,Gini,http://protectoradeibi.com/_mibambu/_pibi/imas/flecha_anterior.jpg,en adopción,NO,NO,Perro,16-9-2016,Hembra,2 años y 2 meses,1/2016,podenco,Mediano,NA,NA,NA,Sax (Alicante),"Aparentemente buena. Desparasitada, vacunada y esterilizada",Esta preciosa podenca es Gini.
protectoradeibi.com,2018-04-15 21:25:06.428232,2123,Gonzo,http://protectoradeibi.com/_mibambu/_pibi/imas/flecha_anterior.jpg,en adopción,NO,NO,Perro,16-10-2016,Macho,3 años y 10 meses,6/2014,braco alemán,Mediano,NA,NA,NA,NA,"Positivo a leishmania, pero solo necesita una pastilla al día. Desparasitado, vacunado y castrado.","Este es Gonzo, un precioso braco alemán."
protectoradeibi.com,2018-04-15 21:25:06.440701,2107,Rosita,http://protectoradeibi.com/_mibambu/_pibi/imas/flecha_anterior.jpg,en adopción,NO,NO,Gato,1-8-2016,Hembra,3 años y 11 meses,4/2014,común,Mediano,NA,NA,Refugio,NA,Buena. Desparasitada interna y externamente. Esterilizada. Negativa en Leucemia y VIF. Vacunada.,"Rosita es más buena que el pan. Es cariñosa y muy fácil de tratar. Se lleva bien con sus compis de recinto, más bien, no les hace ni caso. Es una gata tranquila que solo quiere estar en una casa, bien cómoda y lejos del alboroto del albergue. Entró con sus 6 bebés. Aunque ella los crió lo mejor que pudo, terminaron falleciendo debido a un virus. Se quedó solita en poco más de una semana. Ella es una gata valiente y continúa con su vida. Ahora está lista para la adopción y esperemos que alguien se enamore de ella, por que es una ángel."
protectoradeibi.com,2018-04-15 21:25:06.452088,1606,Bronce,http://protectoradeibi.com/_mibambu/_pibi/imas/flecha_anterior.jpg,en adopción,NO,NO,Perro,29-7-2014,Macho,10 años y 8 meses,7/2007,mix,Grande,NA,NA,NA,NA,"Aparentemente buena. Desparasitado, vacunado y castrado.",Este grandullón es Bronce
protectoradeibi.com,2018-04-15 21:25:06.464463,2212,Malú,http://protectoradeibi.com/_mibambu/_pibi/imas/flecha_anterior.jpg,en adopción,NO,NO,Gato,28-3-2017,Hembra,1 año y 1 mes,2/2017,Cruce de siamés,Mediano,NA,NA,Refugio,Cocentaina,Buena. Desparasitada interna y externamente. Esterilizada. Negativa en Leucemia y VIF. Vacunada.,"Malú es hermana de Shakira y Sanz. Los trajeron al albergue cuando aún eran lactantes y tuvieron que ir a una casa de acogida. Cuando comieron por si solos, los volvieron a traer y aquí han vivido desde bien pequeños. Han pasado por muchas dificultades porque crecer en una protectora, no es fácil. Pero son tres campeones y hoy son tres gatos sanos y guapos."
terraviva-adopcions.org,2018-04-15 21:25:06.487542,559,Mushu,http://terraviva-adopcions.org/_mibambu/_terraviva/imas/flecha_anterior.jpg,en adopción,NO,NO,Perro,13-2-2018,Macho,NA,NA,NA,Mediano,NA,NA,NA,Olot (Girona),NA,"Mushu es un perro que lo está pasando muy mal en la jaula. Eso le provoca mucho estrés. Fuera de la jaula, es un perro bueno y le gusta mucho jugar con la pelota. Necesita un adoptante con experiencia que sepa tratarlo y cuidarlo como se merece y le ayude a perder ese estrés."
terraviva-adopcions.org,2018-04-15 21:25:06.666909,468,Tal,http://terraviva-adopcions.org/_mibambu/_terraviva/imas/flecha_anterior.jpg,en adopción,NO,NO,Gato,26-6-2017,Macho,11 meses y 29 días,4/2017,cruce,Mediano,NA,NA,NA,Olot (Girona),NA,"Este es Tal, un gatito precioso. Ven a conocerlo!"
terraviva-adopcions.org,2018-04-15 21:25:06.679643,296,Laika,http://terraviva-adopcions.org/_mibambu/_terraviva/imas/flecha_anterior.jpg,en adopción,NO,NO,Perro,8-7-2015,Hembra,12 años y 4 meses,12/2005,x Husky,Mediano,NA,NA,NA,NA,NA,La Laika és suUUuuUuuper carinyosa. Atenta i eixerida. Li encanta estar amb les persones i és molt bona companya de passeig. I amb els seus ullets diferents fan d´ella una gossa ben especial i bonica.
terraviva-adopcions.org,2018-04-15 21:25:06.692336,264,Colacao,http://terraviva-adopcions.org/_mibambu/_terraviva/imas/flecha_anterior.jpg,en adopción,NO,NO,Perro,2-2-2015,Macho,3 años y 10 meses,6/2014,cruce pastor aleman,Mediano,NA,NA,en perrera,Olot (Gerona),NA,A en Colacao el vam recollir al bosc.
terraviva-adopcions.org,2018-04-15 21:25:06.705362,529,Sultan,http://terraviva-adopcions.org/_mibambu/_terraviva/imas/flecha_anterior.jpg,en adopción,NO,NO,Perro,8-1-2015,Macho,5 años y 3 meses,1/2013,cruce American Staffordshire Terrier,Mediano,NA,NA,NA,Olot (Girona),buena / bona,Sultán es un perro cariñoso y amable con la gente que conoce.
protectoraporlospelos.org,2018-04-15 21:25:06.718949,837,Kan,http://protectoraporlospelos.org/_mibambu/_porlospelos/imas/flecha_anterior.jpg,en adopción,SI,NO,Perro,4-6-2016,Macho,10 años y 11 meses,5/2007,Cruce,Mediano,NA,NA,Casa de acogida,(Toledo),Salud,CASO ESPECIAL - ADOPCION para el yayito KAN
protectoraporlospelos.org,2018-04-15 21:25:06.731471,1182,Vulcan,http://protectoraporlospelos.org/_mibambu/_porlospelos/imas/flecha_anterior.jpg,en adopción,SI,NO,Perro,5-2-2018,Macho,8 años y 2 meses,2/2010,Caniche,Mediano,NA,NA,en perrera,(Toledo),NA,PADRINO / MADRINA: POR SOLO 10€ AL MES http://protectoraporlospelos.org/s26/ayudanos ( pinchas en apadrinar y cumplimentas el formulario.
protectoraporlospelos.org,2018-04-15 21:25:06.748227,1183,Peke,http://protectoraporlospelos.org/_mibambu/_porlospelos/imas/flecha_anterior.jpg,en adopción,SI,NO,Perro,5-2-2018,Macho,8 años y 2 meses,2/2010,Caniche,Pequeño,NA,NA,en perrera,(Toledo),NA,PADRINO / MADRINA: POR SOLO 10€ AL MES http://protectoraporlospelos.org/s26/ayudanos ( pinchas en apadrinar y cumplimentas el formulario.
protectoravilagarcia.org,2018-04-15 21:25:06.989579,NA,Larry,http://protectoravilagarcia.org/_mibambu/_vilagarcia/imas/flecha_anterior.jpg,en adopción,NO,NO,Perro,29-5-2015,Macho,4 años y 3 meses,1/2014,Mestizo,Mediano,10 kg,NA,Refugio,Vilagarcía de Arousa (Pontevedra),NA,Hola yo soy Larry!
protectoravilagarcia.org,2018-04-15 21:25:07.001892,NA,Marga,http://protectoravilagarcia.org/_mibambu/_vilagarcia/imas/flecha_anterior.jpg,en adopción,NO,NO,Perro,27-5-2015,Hembra,12 años y 3 meses,1/2006,Mestiza,Mediano,23 kg,NA,Refugio,Vilagarcía de Arousa (Pontevedra),NA,"Hola!! Soy Marga, una de las abueletas de la prote. Ya no oigo muy bien y a veces me llevo sustos cuando los cuidadores entran en el canil y no me entero hasta que me tocan. Entonces me pongo súper contenta ya que me encantan los mimos y la gente. Mis compañeros de recinto son otros abueletes como yo y nos llevamos todos muy bien."
protectoravilagarcia.org,2018-04-15 21:25:07.014635,NA,Honey,http://protectoravilagarcia.org/_mibambu/_vilagarcia/imas/flecha_anterior.jpg,en adopción,NO,NO,Perro,3-11-2015,Hembra,7 años y 3 meses,1/2011,NA,Grande,NA,NA,NA,Vilagarcía de Arousa (Pontevedra),NA,Hola!! Soy Honey. Me pusieron ese nombre porque soy muy dulce. Soy una perrita tranquila y cariñosa. Soy muy sociable y tengo un hocico afilado que a los voluntarios les encanta.
protectoravilagarcia.org,2018-04-15 21:25:07.030714,NA,Samantha,http://protectoravilagarcia.org/_mibambu/_vilagarcia/imas/flecha_anterior.jpg,en adopción,NO,NO,Perro,13-7-2012,Hembra,6 años,4/2012,Mestiza,Grande,NA,NA,Refugio,Vilagarcía de Arousa (Pontevedra),Historial veterinario,"Hola me llamo Samantha. Soy una mestiza de tamaño mediano nacida a en abril de 2012. Me dejaron abandonada junto con mis tres hermanas delante de la prote un día de lluvia. Una de ellas murió al poco de llegar, otra fue adoptada y en la prote quedamos mi hermana Sara y yo."
protectoravilagarcia.org,2018-04-15 21:25:07.057811,NA,Venus,http://protectoravilagarcia.org/_mibambu/_vilagarcia/imas/flecha_anterior.jpg,en adopción,NO,NO,Perro,3-4-2013,Hembra,5 años,4/2013,Mestizo,Mediano,NA,NA,Refugio,Vilagarcía de Arousa (Pontevedra),NA,"Hola soy Venus una hembra mestiza jovencita. Nací en la Protectora en una camada de 6 cachorros de mi mamá Sara. A pesar de mi nombre de estrella, soy una chica con poca suerte. Todos mis hermanitos fueron adoptados muy pronto y cuando finalmente me adoptaron a mí, los voluntarios de la Prote estaban muy contentos. Hasta que un día me devolvieron porque decían que era muy revoltosa."
protectoravilagarcia.org,2018-04-15 21:25:07.071209,NA,Mecan,http://protectoravilagarcia.org/_mibambu/_vilagarcia/imas/flecha_anterior.jpg,en adopción,SI,NO,Perro,10-5-2012,Macho,11 años y 11 meses,5/2006,Mestiza (Pastor),Grande,NA,NA,Refugio,Vilagarcía de Arousa (Pontevedra),Historial veterinario,"Hola me llamo Mecan y soy un macho de tamaño grande cruce de pastor. Soy un viejete bonachón. Ya estoy muy mayor y veo muy poco, pero me pongo contentísimo cuando los voluntarios entran en nuestro canil. No me llevo nada bien con otros perros, actualmente comparto canil con dos chicas, que son a las únicas que tolero, por lo que una casa en la que fuera perro único sería perfecta para mi."
protectoradeibi.com,2018-04-15 21:25:07.127988,770,Tatoo,imas/animales/_770/a_7701319574896.jpg,perdido,NO,NO,Perro,25-10-2011,Hembra,6 años y 5 meses,10/2011,bullmastif,Grande,NA,NA,NA,Tibi,NA,bullmastif perdida en tibi si alguien la ha visto escribid o llamad. Gracias
protectoradeibi.com,2018-04-15 21:25:07.150916,860,Yunia y Chimo,imas/animales/_860/a_8601327939551.jpg,perdido,NO,NO,Perro,28-1-2012,Hembra,6 años y 2 meses,1/2012,Dalmata y mix podenco,Grande,NA,NA,NA,Tibi (Alicante),NA,"Se han perdido dos perros, un dalmata y otro mix podenco, estaban en urbanizacion Terol. Por favor si alguien los ve que llame a la policia o al tel 646639354. Gracias por vuestra ayuda."
protectoradeibi.com,2018-04-15 21:25:07.169515,861,Oddy,imas/animales/_861/a_8611328006085.jpg,perdido,NO,NO,Perro,29-1-2012,Macho,6 años y 2 meses,1/2012,mestizo,Pequeño,NA,NA,NA,Onil (Alicante),NA,"Se ha perdido perro mestizo, estatura pequeña, negro con manchas blancas en cada pata y una en el hozico. Se vió por ultima vez domingo 29 de enero, por la zona de la Marjal (Cami els Molins) Onil. Responde a nombre de ODDY, si lo habeis visto, por favor, llamad al 667874416 o 633221045, a la policia, o a la protectora. Gracias!"
protectoradeibi.com,2018-04-15 21:25:07.187944,868,Bulma,http://protectoradeibi.com/_mibambu/_pibi/imas/flecha_anterior.jpg,perdido,NO,NO,Perro,1-2-2012,Hembra,13 años y 2 meses,2/2005,mastin,Grande,NA,NA,NA,Elche (Alicante),NA,Se ha perdido hembra de mastín de 7 años por la zona Peña de las Aguilas (Elche) el 1 de febrero de 2012. Lleva un collar rojo grabado con su nombre Y 2 números de mòvil. Es totamente inofensiva. POR FAVOR SI PUEDES APOTAR ALGUN TIPO DE INFORMACION LLAMA AL TELF: 607300444 o 655618588 o 639935577
protectoradeibi.com,2018-04-15 21:25:07.205373,903,Pere,imas/animales/_903/a_9031332789809.jpg,perdido,NO,NO,otros,24-3-2012,Macho,6 años,3/2012,ninfa,Pequeño,NA,NA,NA,Ibi (Alicante),NA,"Se ha perdido en Ibi. Responde al nombre de Pere. La última vez se vio por el desvio a la altura de la Tartana. Por favor si alguien la encuentra, la ve o sabe algo de ella que se ponga en contacto con nosotros en los números 660 201 452 o 657 855 669"
darmur.org,2018-04-15 21:25:07.231272,121,corti,http://darmur.org/_mibambu/_darmur/imas/flecha_anterior.jpg,en adopción,NO,NO,Perro,30-6-2015,Macho,4 años y 11 meses,4/2013,mestizo,Mediano,NA,NA,NA,Murcia (Murcia),Salud,"este perro es el típico perro tontorrón, objetivo de todas las bromas, sin maldad, es lo que ves de él, confiado"
darmur.org,2018-04-15 21:25:07.246576,122,pipa,imas/animales/_122/a_1221435686097.jpg,en adopción,NO,NO,Perro,30-6-2015,Hembra,5 años y 6 meses,9/2012,cruce labrador,Mediano,20 kilos,NA,NA,Murcia (Murcia),Salud,"esta perra maravillosa, se lleva bien con perros y gatos, es urgente su adopcion definitiva o acogida temporal, son ocho perros que viven con una señora, la cual siempre ha ayudado a los animles a buscarles un hogar y alimentarles, esta señora digna de admiración será desauciada en los proximos dias y necesita acogida y adopcion para ocho perros,pondremos en cada ficha, que perros están en esta situación, pedimos maxima difusion"
darmur.org,2018-04-15 21:25:07.260461,125,guety,imas/animales/_125/a_1251435686882.jpg,en adopción,NO,NO,Perro,30-6-2015,Hembra,NA,NA,cruce foxterrier,Mediano,12 kilos,NA,NA,Murcia (Murcia),Salud,"esta perra maravillosa, se lleva bien con perros y gatos, es miedosa, sufrió maltrato, le han pegado mucho."
darmur.org,2018-04-15 21:25:07.275697,127,nina,imas/animales/_127/a_1271435851538.jpg,en adopción,NO,NO,Perro,2-7-2015,Hembra,4 años y 10 meses,6/2013,cruce de podenco,Mediano,14 kilos,NA,NA,Murcia (Murcia),Salud,"perra cruce de podenca, mediana, se lleva bien con otros perros y gatos."
darmur.org,2018-04-15 21:25:07.291418,128,niga,http://darmur.org/_mibambu/_darmur/imas/flecha_anterior.jpg,en adopción,NO,NO,Perro,2-7-2015,Hembra,NA,NA,mestizo mediano,Mediano,9 kilos,NA,NA,Murcia (Murcia),Salud,"perra super buena y obediente, solo quiere mimos y estas en brazos, acariciándola"
salvanos.es,2018-04-15 21:25:07.319389,1639,"Luna""Camada de Bonita""",http://salvanos.es/_mibambu/_salvanos/imas/flecha_anterior.jpg,perdido,NO,NO,Gato,29-9-2016,Hembra,1 año y 8 meses,8/2016,C. Europeo tricolor,Mediano,NA,NA,NA,El Palmar (Murcia),NA,"16-12-16 Nos comunican que hace semanas que no lo ven, vivía en la terraza de la casa junto a su hermano, a la que fueron creciendo, se salían a la calle y un día dejamos de verlos."
salvanos.es,2018-04-15 21:25:07.338963,1646,Marcelo,http://salvanos.es/_mibambu/_salvanos/imas/flecha_anterior.jpg,perdido,NO,NO,Gato,1-10-2016,Macho,7 años y 6 meses,10/2010,Común,Mediano,"4,5 kg",NA,NA,Esparragal (Murcia),Cojea de la pata delantera derecha.,"Hemos perdido a Marcelo por la zona del Esparragal, Murcia. Es un gato precioso, negro, con los ojos amarillos. No lleva collar ni chip."
salvanos.es,2018-04-15 21:25:07.354512,1661,Panda,imas/animales/_1661/a_16611476209535.jpg,perdido,NO,NO,Gato,11-10-2016,Macho,2 años,4/2016,C. Europeo bicolor negro y blanco,Grande,NA,NA,NA,Cartagena (Murcia),Castrado. De cola larga.,25-11-16 Llevamos una semana sin ver a Panda. Hemos dejado un tiempo prudencial pero yo creo que le a tenido que pasar algo.
salvanos.es,2018-04-15 21:25:07.369966,1686,Dudú,imas/animales/_1686/a_16861477393434.jpg,perdido,SI,NO,Gato,25-10-2016,Macho,8 años y 3 meses,12/2009,Persa,Mediano,NA,NA,NA,Cartagena (Murcia),Esterilizado,"¡¡URGENTE!! Dudú, un gato persa de seis años lleva perdido desde el 16 de octubre. Es de color blanco y gris. Se le corto el pelo recientemente, solo la cabeza y el rabo permanecen con su pelo más largo, el resto del pelo como un gato normal. Necesita un tipo de alimentación especial sin la cual enfermará en poco tiempo. Por favor, si alguien sabe algo sobre su paradero escribanos a: info.protectorasalvanos@gmail.com"
salvanos.es,2018-04-15 21:25:07.387504,1714,Pichi,http://salvanos.es/_mibambu/_salvanos/imas/flecha_anterior.jpg,perdido,SI,NO,Gato,1-11-2016,Macho,2 años y 4 meses,12/2015,Siamés Tabby Point,Mediano,NA,NA,NA,Torres de Cotillas (Murcia),Sin castrar.,"Pichi se escapó el mismo día que me mude de casa. No identifica el entorno y no sabrá regresar. Se perdió en en la huerta por la orilla del Reguerón, en Los Dolores de Murcia. No llevaba collar,sin chip. Es cariñoso y sociable, pero no se su reacción en manos de otra persona fuera de su entorno. Lo echamos de menos y estamos muy preocupados por él. No dejamos de preguntar por las casa y vecinos de la zona."
amicsdelsanimalsdelanoguera.org,2018-04-15 21:25:07.412277,597,Rowan,http://amicsdelsanimalsdelanoguera.org/_mibambu/_aanoguera/imas/flecha_anterior.jpg,en adopción,NO,NO,Perro,16-2-2018,Macho,1 año y 11 meses,5/2016,cruce gos d'atura,Mediano,NA,NA,NA,La Noguera (Lleida),NA,"Rowan es de caracter tranquilo y sumiso. Busca siempre el contacto con los cuidadores y que le prestes atención. Te sigue a todas partes. Es un perro hermoso, con muy buena planta, de pelo suave y brillante. Las fotos no le hacen justicia. Disfruta mucho con los paseos, y no tira de la correa"
amicsdelsanimalsdelanoguera.org,2018-04-15 21:25:07.424268,596,Fleur,http://amicsdelsanimalsdelanoguera.org/_mibambu/_aanoguera/imas/flecha_anterior.jpg,en adopción,NO,NO,Perro,16-2-2018,Hembra,1 año y 3 meses,1/2017,cruce tipo pastor,Mediano,NA,NA,NA,La Noguera (Lleida),NA,"Fleur se muestra algo tímida y sumisa en el primer contacto, pero rápidamente se suelta y te busca para el juego. Es apta con otros perros"
